Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year
2025-01-04,P0013,Sports,West,150,83.34,10,Cloudy,1,68.49,Winter,2025
2025-01-04,P0014,Electronics,International,286,50.69,0,Cloudy,0,49.9,Winter,2025
2025-01-04,P0015,Electronics,East,127,90.03,0,Snowy,0,85.07,Winter,2025
2025-01-04,P0016,Sports,South,233,223.59,15,Cloudy,0,211.44,Winter,2025
2025-01-04,P0017,Furniture,International,159,232.72,15,Sunny,0,203.7,Winter,2025
2025-01-04,P0018,Furniture,East,120,153.79,10,Snowy,0,147.49,Winter,2025
2025-01-04,P0019,Beauty,Central,84,46.2,20,Snowy,0,42.21,Winter,2025
2025-01-04,P0020,Beauty,North,217,1.0,0,Snowy,1,0.96,Winter,2025
2025-01-04,P0021,Sports,North,354,78.11,5,Cloudy,0,74.45,Winter,2025
2025-01-04,P0022,Groceries,West,620,50.8,15,Snowy,0,52.36,Winter,2025
2025-01-04,P0023,Home Appliances,South,247,442.05,0,Sunny,0,433.85,Winter,2025
2025-01-04,P0024,Beauty,West,855,49.6,20,Sunny,1,40.4,Winter,2025
2025-01-04,P0025,Sports,South,172,106.66,0,Foggy,0,85.78,Winter,2025
2025-01-04,P0026,Beauty,South,630,23.43,0,Rainy,1,21.61,Winter,2025
2025-01-04,P0027,Groceries,International,430,28.27,0,Rainy,0,23.59,Winter,2025
2025-01-04,P0028,Beauty,West,465,24.04,20,Foggy,1,19.92,Winter,2025
2025-01-04,P0029,Electronics,North,73,645.32,0,Cloudy,0,602.52,Winter,2025
2025-01-04,P0030,Toys,East,108,72.88,15,Rainy,0,74.73,Winter,2025
2025-01-04,P0031,Furniture,West,245,215.58,0,Cloudy,0,217.88,Winter,2025
2025-01-04,P0032,Sports,Central,283,211.11,10,Cloudy,0,178.35,Winter,2025
2025-01-04,P0033,Groceries,North,0,28.32,10,Windy,0,28.73,Winter,2025
2025-01-04,P0034,Electronics,Central,106,297.55,5,Rainy,0,330.41,Winter,2025
2025-01-04,P0035,Electronics,International,104,613.46,5,Foggy,0,672.52,Winter,2025
2025-01-04,P0036,Clothing,North,155,110.82,5,Snowy,1,121.31,Winter,2025
2025-01-04,P0037,Electronics,North,265,567.03,5,Foggy,0,561.79,Winter,2025
2025-01-04,P0038,Groceries,West,374,50.66,0,Sunny,0,55.03,Winter,2025
2025-01-04,P0039,Home Appliances,International,157,433.1,20,Cloudy,0,428.68,Winter,2025
2025-01-04,P0040,Home Appliances,South,153,1.0,10,Snowy,0,1.04,Winter,2025
2025-01-04,P0041,Furniture,West,157,556.32,5,Sunny,1,534.93,Winter,2025
2025-01-04,P0042,Home Appliances,South,57,375.31,10,Cloudy,1,313.28,Winter,2025
2025-01-04,P0043,Sports,West,271,86.43,10,Rainy,1,91.32,Winter,2025
2025-01-04,P0044,Electronics,South,30,290.31,10,Sunny,0,288.56,Winter,2025
2025-01-04,P0045,Beauty,East,609,23.94,5,Cloudy,1,22.23,Winter,2025
2025-01-04,P0046,Sports,North,75,98.31,15,Rainy,1,112.93,Winter,2025
2025-01-04,P0047,Groceries,International,308,93.46,10,Sunny,1,94.17,Winter,2025
2025-01-04,P0048,Toys,West,109,114.01,0,Cloudy,0,115.93,Winter,2025
2025-01-04,P0049,Furniture,East,374,231.74,20,Rainy,0,190.65,Winter,2025
2025-01-04,P0050,Furniture,West,305,657.06,5,Snowy,0,681.22,Winter,2025
2025-01-04,P0051,Electronics,West,94,594.16,10,Sunny,0,491.35,Winter,2025
2025-01-04,P0052,Electronics,International,90,673.49,20,Cloudy,0,724.69,Winter,2025
2025-01-04,P0053,Home Appliances,West,113,97.52,0,Sunny,0,92.83,Winter,2025
2025-01-04,P0054,Home Appliances,East,3,326.19,0,Windy,0,374.93,Winter,2025
2025-01-04,P0055,Home Appliances,North,347,114.09,10,Cloudy,1,122.64,Winter,2025
2025-01-04,P0056,Clothing,Central,298,123.56,0,Cloudy,0,123.58,Winter,2025
2025-01-04,P0057,Toys,East,50,50.27,15,Sunny,0,40.68,Winter,2025
2025-01-04,P0058,Groceries,Central,555,40.47,15,Windy,0,36.61,Winter,2025
2025-01-04,P0059,Home Appliances,South,0,192.79,5,Sunny,1,211.04,Winter,2025
2025-01-04,P0060,Home Appliances,North,280,231.41,10,Sunny,1,195.94,Winter,2025
2025-01-04,P0061,Clothing,North,919,75.24,15,Snowy,0,79.4,Winter,2025
2025-01-04,P0062,Furniture,East,18,391.53,0,Rainy,1,416.19,Winter,2025
2025-01-04,P0063,Groceries,South,284,50.52,5,Windy,0,44.78,Winter,2025
2025-01-04,P0064,Beauty,West,111,22.32,10,Snowy,0,21.37,Winter,2025
2025-01-04,P0065,Home Appliances,North,53,255.49,20,Windy,0,209.99,Winter,2025
2025-01-04,P0066,Home Appliances,Central,26,272.83,10,Snowy,1,251.43,Winter,2025
2025-01-04,P0067,Groceries,International,575,54.45,20,Cloudy,1,44.56,Winter,2025
2025-01-04,P0068,Toys,East,118,90.61,10,Rainy,0,80.62,Winter,2025
2025-01-04,P0069,Beauty,East,0,55.62,5,Rainy,1,63.42,Winter,2025
2025-01-04,P0070,Furniture,East,79,186.52,20,Cloudy,0,163.93,Winter,2025
2025-01-04,P0071,Toys,North,564,70.52,0,Snowy,0,59.25,Winter,2025
2025-01-04,P0072,Furniture,East,146,276.91,20,Sunny,1,274.21,Winter,2025
2025-01-04,P0073,Clothing,North,0,32.28,15,Snowy,0,36.51,Winter,2025
2025-01-04,P0074,Groceries,North,822,42.34,20,Snowy,0,43.52,Winter,2025
2025-01-04,P0075,Clothing,North,206,77.23,20,Sunny,0,74.2,Winter,2025
2025-01-04,P0076,Beauty,International,454,28.54,0,Sunny,0,24.48,Winter,2025
2025-01-04,P0077,Home Appliances,East,270,275.8,20,Snowy,0,305.38,Winter,2025
2025-01-04,P0078,Groceries,Central,479,44.4,15,Snowy,1,50.83,Winter,2025
2025-01-04,P0079,Beauty,North,328,72.94,5,Cloudy,1,71.06,Winter,2025
2025-01-04,P0080,Furniture,Central,159,512.02,0,Foggy,1,548.61,Winter,2025
2025-01-04,P0081,Beauty,International,0,50.33,10,Cloudy,0,54.23,Winter,2025
2025-01-04,P0082,Beauty,International,465,81.9,20,Cloudy,0,91.75,Winter,2025
2025-01-04,P0083,Sports,North,69,186.56,15,Snowy,0,169.93,Winter,2025
2025-01-04,P0084,Clothing,East,658,65.45,0,Cloudy,0,55.58,Winter,2025
2025-01-04,P0085,Home Appliances,West,180,123.83,20,Sunny,0,125.73,Winter,2025
2025-01-04,P0086,Groceries,East,424,57.38,20,Cloudy,0,65.33,Winter,2025
2025-01-04,P0087,Furniture,West,185,141.75,15,Sunny,0,134.61,Winter,2025
2025-01-04,P0088,Home Appliances,International,115,263.11,10,Windy,1,276.73,Winter,2025
2025-01-04,P0089,Beauty,South,219,52.71,0,Snowy,1,58.0,Winter,2025
2025-01-04,P0090,Beauty,Central,404,100.11,15,Snowy,1,96.6,Winter,2025
2025-01-04,P0091,Sports,South,95,1.0,0,Cloudy,0,1.09,Winter,2025
2025-01-04,P0092,Home Appliances,West,64,335.46,20,Sunny,0,280.18,Winter,2025
2025-01-04,P0093,Beauty,North,99,35.49,20,Snowy,1,37.69,Winter,2025
2025-01-04,P0094,Sports,West,407,1.0,20,Foggy,0,0.96,Winter,2025
2025-01-04,P0095,Electronics,East,215,198.88,10,Rainy,0,181.73,Winter,2025
2025-01-04,P0096,Toys,East,477,52.81,15,Rainy,0,47.41,Winter,2025
2025-01-04,P0097,Electronics,International,366,440.95,20,Sunny,1,385.58,Winter,2025
2025-01-04,P0098,Groceries,Central,52,77.05,15,Snowy,0,85.13,Winter,2025
2025-01-04,P0099,Toys,Central,498,83.27,10,Rainy,1,93.06,Winter,2025
2025-01-04,P0100,Furniture,Central,132,158.69,5,Snowy,0,152.52,Winter,2025
2025-01-05,P0001,Groceries,International,132,47.28,20,Sunny,1,45.75,Winter,2025
2025-01-05,P0002,Furniture,West,136,257.51,5,Snowy,0,217.5,Winter,2025
2025-01-05,P0003,Beauty,International,566,71.78,10,Cloudy,0,73.03,Winter,2025
2025-01-05,P0004,Beauty,Central,982,63.72,15,Cloudy,0,61.01,Winter,2025
2025-01-05,P0005,Toys,South,476,14.68,0,Sunny,0,12.13,Winter,2025
2025-01-05,P0006,Sports,East,329,202.63,10,Snowy,1,224.32,Winter,2025
2025-01-05,P0007,Clothing,East,21,27.1,10,Rainy,0,27.62,Winter,2025
2025-01-05,P0008,Electronics,East,251,292.61,20,Snowy,1,261.51,Winter,2025
2025-01-05,P0009,Beauty,International,513,101.66,5,Cloudy,0,89.16,Winter,2025
2025-01-05,P0010,Toys,North,556,69.96,20,Sunny,1,77.24,Winter,2025
2025-01-05,P0011,Home Appliances,Central,193,185.47,20,Sunny,1,178.52,Winter,2025
2025-01-05,P0012,Home Appliances,North,81,119.38,5,Rainy,0,135.12,Winter,2025
2025-01-05,P0013,Groceries,North,702,66.5,10,Cloudy,0,56.27,Winter,2025
2025-01-05,P0014,Furniture,West,36,171.08,5,Sunny,0,195.77,Winter,2025
2025-01-05,P0015,Toys,International,204,91.26,5,Rainy,0,74.28,Winter,2025
2025-01-05,P0016,Furniture,North,147,294.58,10,Rainy,0,282.11,Winter,2025
2025-01-05,P0017,Furniture,South,322,229.84,15,Cloudy,0,222.03,Winter,2025
2025-01-05,P0018,Groceries,West,322,80.11,0,Snowy,1,87.45,Winter,2025
2025-01-05,P0019,Toys,South,0,55.52,0,Cloudy,1,48.66,Winter,2025
2025-01-05,P0020,Sports,East,341,86.41,5,Snowy,1,85.21,Winter,2025
2025-01-05,P0021,Electronics,East,182,308.83,10,Cloudy,0,251.91,Winter,2025
2025-01-05,P0022,Clothing,South,218,137.26,20,Sunny,0,142.04,Winter,2025
2025-01-05,P0023,Beauty,Central,668,11.8,20,Snowy,1,13.38,Winter,2025
2025-01-05,P0024,Sports,International,210,217.21,20,Sunny,0,240.03,Winter,2025
2025-01-05,P0025,Furniture,West,186,518.71,10,Cloudy,1,431.72,Winter,2025
2025-01-05,P0026,Electronics,West,169,627.39,5,Snowy,0,572.42,Winter,2025
2025-01-05,P0027,Sports,East,33,308.52,20,Rainy,0,342.71,Winter,2025
2025-01-05,P0028,Clothing,South,344,29.46,0,Sunny,0,25.16,Winter,2025
2025-01-05,P0029,Clothing,North,644,131.13,5,Foggy,0,142.95,Winter,2025
2025-01-05,P0030,Groceries,West,595,66.01,0,Sunny,0,63.18,Winter,2025
2025-01-05,P0031,Electronics,International,155,598.84,15,Cloudy,1,524.36,Winter,2025
2025-01-05,P0032,Toys,International,220,95.41,20,Cloudy,1,78.92,Winter,2025
2025-01-05,P0033,Toys,West,479,72.33,5,Cloudy,0,67.59,Winter,2025
2025-01-05,P0034,Clothing,South,456,137.9,20,Sunny,0,153.26,Winter,2025
2025-01-05,P0035,Sports,Central,164,115.39,5,Cloudy,1,113.55,Winter,2025
2025-01-05,P0036,Groceries,South,93,63.42,5,Windy,0,67.65,Winter,2025
2025-01-05,P0037,Groceries,International,0,58.22,20,Sunny,0,46.71,Winter,2025
2025-01-05,P0038,Sports,West,311,182.02,15,Cloudy,0,199.58,Winter,2025
2025-01-05,P0039,Sports,Central,354,166.56,15,Sunny,0,139.38,Winter,2025
2025-01-05,P0040,Home Appliances,North,157,262.44,0,Cloudy,0,219.07,Winter,2025
2025-01-05,P0041,Sports,International,274,127.04,15,Sunny,1,115.56,Winter,2025
2025-01-05,P0042,Beauty,West,379,14.8,10,Cloudy,1,13.76,Winter,2025
2025-01-05,P0043,Toys,International,38,1.0,5,Sunny,0,0.99,Winter,2025
2025-01-05,P0044,Home Appliances,International,142,106.89,20,Rainy,0,121.83,Winter,2025
2025-01-05,P0045,Beauty,South,454,46.46,0,Sunny,0,39.91,Winter,2025
2025-01-05,P0046,Toys,West,600,51.9,5,Sunny,0,54.4,Winter,2025
2025-01-05,P0047,Clothing,Central,385,159.99,20,Cloudy,0,174.51,Winter,2025
2025-01-05,P0048,Sports,Central,17,168.57,10,Snowy,0,143.74,Winter,2025
2025-01-05,P0049,Toys,East,172,83.16,15,Cloudy,0,75.27,Winter,2025
2025-01-05,P0050,Beauty,Central,790,41.42,10,Snowy,0,35.28,Winter,2025
2025-01-05,P0051,Toys,South,310,80.01,20,Cloudy,0,80.61,Winter,2025
2025-01-05,P0052,Sports,International,0,85.11,20,Cloudy,0,90.31,Winter,2025
2025-01-05,P0053,Home Appliances,East,100,281.25,15,Foggy,0,228.39,Winter,2025
2025-01-05,P0054,Groceries,South,438,53.32,0,Cloudy,0,56.74,Winter,2025
2025-01-05,P0055,Sports,North,0,133.14,0,Rainy,0,132.73,Winter,2025
2025-01-05,P0056,Electronics,East,174,585.64,20,Snowy,1,617.27,Winter,2025
2025-01-05,P0057,Groceries,West,0,1.18,15,Snowy,1,1.19,Winter,2025
2025-01-05,P0058,Sports,North,149,156.33,10,Snowy,1,125.24,Winter,2025
2025-01-05,P0059,Sports,South,64,44.82,10,Sunny,0,39.87,Winter,2025
2025-01-05,P0060,Home Appliances,North,259,383.35,15,Snowy,1,310.78,Winter,2025
2025-01-05,P0061,Beauty,South,492,112.79,20,Cloudy,0,122.59,Winter,2025
2025-01-05,P0062,Clothing,North,1038,85.08,5,Cloudy,0,97.56,Winter,2025
2025-01-05,P0063,Toys,International,0,100.15,5,Foggy,0,80.32,Winter,2025
2025-01-05,P0064,Beauty,South,544,60.71,0,Sunny,1,63.44,Winter,2025
2025-01-05,P0065,Clothing,West,176,139.69,15,Sunny,1,145.36,Winter,2025
2025-01-05,P0066,Electronics,West,0,521.78,20,Rainy,0,522.8,Winter,2025
2025-01-05,P0067,Clothing,West,545,92.44,20,Sunny,0,101.2,Winter,2025
2025-01-05,P0068,Clothing,Central,415,28.42,5,Cloudy,0,29.37,Winter,2025
2025-01-05,P0069,Sports,East,300,114.76,15,Cloudy,1,97.93,Winter,2025
2025-01-05,P0070,Toys,Central,258,66.37,5,Cloudy,1,65.85,Winter,2025
2025-01-05,P0071,Home Appliances,West,81,467.35,10,Snowy,0,491.62,Winter,2025
2025-01-05,P0072,Toys,International,267,102.83,20,Cloudy,0,105.19,Winter,2025
2025-01-05,P0073,Beauty,East,264,1.03,5,Rainy,0,0.93,Winter,2025
2025-01-05,P0074,Beauty,International,651,26.57,5,Windy,0,29.46,Winter,2025
2025-01-05,P0075,Groceries,East,568,30.21,15,Sunny,0,25.25,Winter,2025
2025-01-05,P0076,Home Appliances,Central,244,358.16,20,Cloudy,0,398.81,Winter,2025
2025-01-05,P0077,Groceries,East,306,4.15,5,Windy,1,3.44,Winter,2025
2025-01-05,P0078,Sports,South,208,125.07,10,Cloudy,0,137.99,Winter,2025
2025-01-05,P0079,Sports,Central,16,1.0,5,Sunny,0,1.04,Winter,2025
2025-01-05,P0080,Clothing,International,277,79.6,15,Rainy,0,87.2,Winter,2025
2025-01-05,P0081,Sports,Central,110,102.04,15,Cloudy,0,88.16,Winter,2025
2025-01-05,P0082,Beauty,South,156,58.23,10,Cloudy,0,52.07,Winter,2025
2025-01-05,P0083,Furniture,North,31,328.38,20,Rainy,0,362.22,Winter,2025
2025-01-05,P0084,Toys,South,130,73.09,0,Snowy,0,58.55,Winter,2025
2025-01-05,P0085,Sports,Central,0,161.67,5,Cloudy,0,170.06,Winter,2025
2025-01-05,P0086,Groceries,West,548,62.1,10,Snowy,0,66.99,Winter,2025
2025-01-05,P0087,Groceries,North,303,50.56,15,Snowy,1,42.67,Winter,2025
2025-01-05,P0088,Furniture,Central,310,268.47,10,Sunny,0,222.8,Winter,2025
2025-01-05,P0089,Beauty,East,534,76.44,10,Sunny,0,75.7,Winter,2025
2025-01-05,P0090,Toys,Central,558,32.83,20,Snowy,0,35.9,Winter,2025
2025-01-05,P0091,Home Appliances,West,305,137.37,10,Snowy,1,122.72,Winter,2025
2025-01-05,P0092,Sports,Central,102,273.72,10,Cloudy,0,244.58,Winter,2025
2025-01-05,P0093,Clothing,East,425,44.99,20,Sunny,1,41.78,Winter,2025
2025-01-05,P0094,Clothing,International,173,1.0,0,Sunny,0,1.06,Winter,2025
2025-01-05,P0095,Beauty,East,872,75.07,20,Rainy,0,77.48,Winter,2025
2025-01-05,P0096,Clothing,South,650,91.01,20,Rainy,0,99.24,Winter,2025
2025-01-05,P0097,Beauty,South,145,19.55,5,Rainy,0,21.79,Winter,2025
2025-01-05,P0098,Groceries,Central,513,56.4,15,Rainy,1,46.3,Winter,2025
2025-01-05,P0099,Clothing,Central,369,82.61,5,Rainy,1,81.43,Winter,2025
2025-01-05,P0100,Furniture,Central,335,477.05,10,Snowy,1,415.87,Winter,2025
2025-01-06,P0001,Electronics,Central,30,490.87,0,Sunny,1,492.05,Winter,2025
2025-01-06,P0002,Home Appliances,International,163,328.75,0,Sunny,1,340.57,Winter,2025
2025-01-06,P0003,Clothing,South,203,102.63,0,Snowy,1,98.99,Winter,2025
2025-01-06,P0004,Toys,Central,193,55.23,10,Rainy,0,44.34,Winter,2025
2025-01-06,P0005,Home Appliances,South,99,104.94,5,Sunny,1,103.41,Winter,2025
2025-01-06,P0006,Groceries,International,202,100.43,0,Windy,0,90.0,Winter,2025
2025-01-06,P0007,Clothing,West,0,166.34,0,Sunny,0,135.63,Winter,2025
2025-01-06,P0008,Beauty,North,149,5.17,5,Foggy,0,5.66,Winter,2025
2025-01-06,P0009,Sports,West,140,183.1,0,Sunny,0,208.04,Winter,2025
2025-01-06,P0010,Groceries,East,309,15.32,10,Sunny,0,15.44,Winter,2025
2025-01-06,P0011,Electronics,Central,97,449.49,5,Windy,0,484.28,Winter,2025
2025-01-06,P0012,Home Appliances,South,105,318.55,5,Cloudy,0,272.87,Winter,2025
2025-01-06,P0013,Electronics,International,185,185.3,5,Sunny,0,191.47,Winter,2025
2025-01-06,P0014,Home Appliances,Central,118,467.76,0,Sunny,0,376.19,Winter,2025
2025-01-06,P0015,Furniture,East,60,438.01,0,Cloudy,0,447.66,Winter,2025
2025-01-06,P0016,Furniture,South,58,484.51,0,Cloudy,0,403.79,Winter,2025
2025-01-06,P0017,Home Appliances,East,65,255.72,5,Cloudy,0,215.18,Winter,2025
2025-01-06,P0018,Electronics,South,111,586.14,5,Rainy,0,478.13,Winter,2025
2025-01-06,P0019,Home Appliances,East,0,68.98,10,Foggy,1,77.36,Winter,2025
2025-01-06,P0020,Beauty,North,453,1.0,5,Snowy,1,0.89,Winter,2025
2025-01-06,P0021,Groceries,South,37,85.27,10,Windy,1,73.93,Winter,2025
2025-01-06,P0022,Toys,West,54,65.04,10,Sunny,0,52.92,Winter,2025
2025-01-06,P0023,Clothing,North,211,85.17,0,Snowy,1,96.47,Winter,2025
2025-01-06,P0024,Home Appliances,West,0,537.18,10,Sunny,1,572.4,Winter,2025
2025-01-06,P0025,Electronics,Central,99,594.38,0,Cloudy,0,661.19,Winter,2025
2025-01-06,P0026,Furniture,North,172,306.52,0,Snowy,0,267.17,Winter,2025
2025-01-06,P0027,Home Appliances,Central,28,180.85,0,Sunny,1,157.79,Winter,2025
2025-01-06,P0028,Beauty,West,297,1.0,0,Cloudy,0,1.09,Winter,2025
2025-01-06,P0029,Home Appliances,Central,153,404.72,0,Snowy,0,345.25,Winter,2025
2025-01-06,P0030,Home Appliances,North,112,7.72,5,Cloudy,0,6.28,Winter,2025
2025-01-06,P0031,Electronics,North,0,573.46,0,Cloudy,0,654.08,Winter,2025
2025-01-06,P0032,Toys,International,36,32.69,0,Rainy,1,26.17,Winter,2025
2025-01-06,P0033,Furniture,North,149,543.56,5,Rainy,0,515.25,Winter,2025
2025-01-06,P0034,Groceries,North,94,80.94,5,Rainy,1,69.9,Winter,2025
2025-01-06,P0035,Sports,South,0,278.21,5,Cloudy,0,230.21,Winter,2025
2025-01-06,P0036,Sports,South,190,62.94,10,Foggy,0,63.21,Winter,2025
2025-01-06,P0037,Groceries,East,403,15.55,0,Sunny,1,16.57,Winter,2025
2025-01-06,P0038,Clothing,International,852,158.45,10,Windy,1,178.5,Winter,2025
2025-01-06,P0039,Beauty,West,398,78.78,0,Rainy,0,88.42,Winter,2025
2025-01-06,P0040,Sports,West,146,203.6,10,Sunny,0,220.39,Winter,2025
2025-01-06,P0041,Clothing,North,26,22.95,5,Snowy,0,25.24,Winter,2025
2025-01-06,P0042,Electronics,South,287,518.83,0,Cloudy,1,505.18,Winter,2025
2025-01-06,P0043,Home Appliances,West,63,322.54,0,Sunny,0,301.42,Winter,2025
2025-01-06,P0044,Groceries,South,200,17.2,10,Cloudy,1,18.68,Winter,2025
2025-01-06,P0045,Toys,North,238,118.06,5,Snowy,0,101.86,Winter,2025
2025-01-06,P0046,Clothing,North,419,1.0,5,Cloudy,1,1.1,Winter,2025
2025-01-06,P0047,Clothing,West,74,30.43,0,Snowy,0,31.51,Winter,2025
2025-01-06,P0048,Furniture,South,0,449.48,5,Windy,0,490.6,Winter,2025
2025-01-06,P0049,Furniture,East,38,341.29,0,Cloudy,0,309.68,Winter,2025
2025-01-06,P0050,Groceries,International,462,17.1,5,Sunny,0,16.1,Winter,2025
2025-01-06,P0051,Toys,South,331,43.96,10,Cloudy,0,45.71,Winter,2025
2025-01-06,P0052,Sports,East,82,126.35,0,Rainy,0,129.46,Winter,2025
2025-01-06,P0053,Beauty,Central,310,12.18,10,Sunny,0,12.95,Winter,2025
2025-01-06,P0054,Toys,South,58,36.31,0,Sunny,0,41.51,Winter,2025
2025-01-06,P0055,Toys,Central,254,25.61,0,Cloudy,0,21.5,Winter,2025
2025-01-06,P0056,Clothing,West,464,112.98,10,Cloudy,0,104.09,Winter,2025
2025-01-06,P0057,Electronics,North,53,216.55,0,Cloudy,0,193.59,Winter,2025
2025-01-06,P0058,Furniture,East,88,365.53,0,Sunny,0,302.27,Winter,2025
2025-01-06,P0059,Beauty,Central,219,44.55,10,Rainy,0,44.98,Winter,2025
2025-01-06,P0060,Toys,East,262,26.45,0,Cloudy,0,30.09,Winter,2025
2025-01-06,P0061,Beauty,North,425,81.95,0,Cloudy,1,74.53,Winter,2025
2025-01-06,P0062,Furniture,East,114,508.36,5,Sunny,0,425.53,Winter,2025
2025-01-06,P0063,Toys,West,252,58.31,0,Rainy,0,60.96,Winter,2025
2025-01-06,P0064,Furniture,South,80,288.57,10,Cloudy,0,256.42,Winter,2025
2025-01-06,P0065,Clothing,East,421,71.86,0,Rainy,0,62.23,Winter,2025
2025-01-06,P0066,Electronics,Central,78,405.72,0,Windy,1,430.85,Winter,2025
2025-01-06,P0067,Clothing,South,176,10.35,0,Sunny,1,10.9,Winter,2025
2025-01-06,P0068,Toys,International,430,116.02,0,Rainy,0,102.64,Winter,2025
2025-01-06,P0069,Clothing,Central,310,91.15,5,Cloudy,1,80.84,Winter,2025
2025-01-06,P0070,Toys,South,65,37.71,0,Rainy,0,36.23,Winter,2025
2025-01-06,P0071,Furniture,International,117,613.64,0,Windy,0,695.27,Winter,2025
2025-01-06,P0072,Electronics,West,171,528.68,0,Sunny,0,523.65,Winter,2025
2025-01-06,P0073,Beauty,International,382,88.62,0,Sunny,1,87.07,Winter,2025
2025-01-06,P0074,Home Appliances,Central,83,354.85,10,Cloudy,0,350.74,Winter,2025
2025-01-06,P0075,Toys,International,173,88.43,0,Cloudy,0,95.11,Winter,2025
2025-01-06,P0076,Sports,West,202,15.17,5,Cloudy,0,14.41,Winter,2025
2025-01-06,P0077,Electronics,North,101,537.76,0,Cloudy,0,585.44,Winter,2025
2025-01-06,P0078,Groceries,West,216,43.78,0,Sunny,0,42.73,Winter,2025
2025-01-06,P0079,Beauty,Central,190,70.3,0,Cloudy,0,75.05,Winter,2025
2025-01-06,P0080,Sports,East,171,22.89,0,Sunny,0,19.6,Winter,2025
2025-01-06,P0081,Furniture,South,20,424.65,0,Rainy,0,460.72,Winter,2025
2025-01-06,P0082,Electronics,East,53,333.39,0,Rainy,0,295.88,Winter,2025
2025-01-06,P0083,Clothing,Central,355,1.0,0,Snowy,0,1.09,Winter,2025
2025-01-06,P0084,Sports,South,115,192.6,10,Cloudy,0,176.11,Winter,2025
2025-01-06,P0085,Furniture,East,93,453.72,10,Cloudy,0,379.26,Winter,2025
2025-01-06,P0086,Furniture,South,230,359.88,10,Rainy,0,396.08,Winter,2025
2025-01-06,P0087,Clothing,East,333,83.56,0,Rainy,0,79.69,Winter,2025
2025-01-06,P0088,Toys,North,56,78.54,5,Cloudy,0,81.91,Winter,2025
2025-01-06,P0089,Electronics,Central,215,437.59,5,Sunny,0,362.87,Winter,2025
2025-01-06,P0090,Electronics,North,5,244.5,10,Snowy,1,214.63,Winter,2025
2025-01-06,P0091,Toys,East,239,22.98,10,Cloudy,0,21.53,Winter,2025
2025-01-06,P0092,Home Appliances,West,227,402.52,0,Cloudy,0,382.45,Winter,2025
2025-01-06,P0093,Furniture,Central,126,520.39,0,Cloudy,1,507.4,Winter,2025
2025-01-06,P0094,Home Appliances,South,158,304.72,0,Rainy,0,256.08,Winter,2025
2025-01-06,P0095,Furniture,International,28,269.83,0,Sunny,0,281.22,Winter,2025
2025-01-06,P0096,Beauty,International,166,72.22,5,Cloudy,0,70.61,Winter,2025
2025-01-06,P0097,Furniture,South,35,320.95,0,Rainy,1,327.35,Winter,2025
2025-01-06,P0098,Clothing,West,710,87.92,0,Snowy,1,95.61,Winter,2025
2025-01-06,P0099,Groceries,West,237,3.86,10,Sunny,0,3.7,Winter,2025
2025-01-06,P0100,Home Appliances,East,86,145.69,5,Windy,0,157.53,Winter,2025
2025-01-07,P0001,Toys,International,207,25.32,10,Cloudy,1,27.77,Winter,2025
2025-01-07,P0002,Clothing,Central,343,74.87,10,Cloudy,0,85.82,Winter,2025
2025-01-07,P0003,Sports,South,122,70.42,0,Rainy,0,71.33,Winter,2025
2025-01-07,P0004,Furniture,Central,0,72.94,5,Windy,0,67.29,Winter,2025
2025-01-07,P0005,Beauty,Central,180,79.61,5,Rainy,1,74.09,Winter,2025
2025-01-07,P0006,Furniture,South,44,347.32,0,Cloudy,0,344.48,Winter,2025
2025-01-07,P0007,Electronics,East,18,725.77,0,Cloudy,1,584.33,Winter,2025
2025-01-07,P0008,Groceries,East,518,34.05,5,Cloudy,0,31.37,Winter,2025
2025-01-07,P0009,Groceries,East,136,41.4,0,Snowy,0,39.4,Winter,2025
2025-01-07,P0010,Home Appliances,West,190,277.86,0,Cloudy,0,252.13,Winter,2025
2025-01-07,P0011,Toys,Central,441,40.98,0,Cloudy,0,35.44,Winter,2025
2025-01-07,P0012,Groceries,International,391,75.03,0,Sunny,0,75.38,Winter,2025
2025-01-07,P0013,Clothing,West,0,1.6,5,Cloudy,0,1.52,Winter,2025
2025-01-07,P0014,Groceries,International,361,104.29,5,Cloudy,1,91.65,Winter,2025
2025-01-07,P0015,Toys,South,359,60.34,0,Snowy,0,62.1,Winter,2025
2025-01-07,P0016,Beauty,International,547,42.4,10,Rainy,0,45.59,Winter,2025
2025-01-07,P0017,Toys,International,239,45.78,5,Sunny,0,44.06,Winter,2025
